Date/Time(UTC), Geomagnetic Activity
1547659778,27.021
1547659793,27.036
1547659808,27.085
1547659823,27.036
1547659838,26.812
1547659853,26.812
1547659868,26.811
1547659884,26.811
1547659899,26.808
1547659914,26.657
1547659929,26.657
1547659944,26.657
1547659959,26.568
1547659974,26.568
1547659989,26.568
1547660004,26.554
1547660019,26.554
1547660034,26.781
1547660049,26.936
1547660064,27.006
1547660080,27.006
1547660095,26.947
1547660110,26.947
1547660125,26.856
1547660140,26.856
1547660155,26.837
1547660170,26.774
1547660185,26.750
1547660200,26.750
1547660215,26.888
1547660230,26.896
1547660245,26.942
1547660261,27.076
1547660276,27.076
1547660291,26.950
1547660306,26.919
1547660321,26.919
1547660336,26.919
1547660351,26.914
1547660366,26.919
1547660381,26.997
1547660396,27.008
1547660411,27.008
1547660426,26.951
1547660441,26.836
1547660457,26.951
1547660472,26.913
1547660487,26.913
1547660502,26.828
1547660517,26.828
1547660532,26.871
1547660547,26.936
1547660562,26.871
1547660577,26.940
1547660592,27.015
1547660607,27.015
1547660622,27.001
1547660638,26.976
1547660653,26.969
1547660668,26.944
1547660683,26.903
1547660698,26.903
1547660713,26.771
1547660728,26.771
1547660743,26.814
1547660758,26.826
1547660773,26.826
1547660788,26.779
1547660803,26.651
1547660818,26.651
1547660834,26.794
1547660849,26.882
1547660864,26.978
1547660879,26.928
1547660894,26.928
1547660909,26.928
1547660924,27.062
1547660939,27.062
1547660954,27.062
1547660969,27.168
1547660984,27.168
1547660999,27.107
1547661015,27.107
1547661030,27.107
1547661045,26.997
1547661060,26.997
1547661075,27.215
1547661090,27.215
1547661105,27.281
1547661120,27.464
1547661135,27.464
1547661150,27.378
1547661165,27.346
1547661180,27.346
1547661195,27.346
1547661211,27.433
1547661226,27.433
1547661241,27.424
1547661256,27.317
1547661271,27.260
1547661286,27.260
1547661301,27.236
1547661316,27.194
1547661331,27.194
1547661346,27.428
1547661361,27.436
1547661376,27.436
1547661392,27.436
1547661407,27.378
1547661422,27.378
1547661437,27.378
1547661452,27.272
1547661467,27.272
1547661482,27.494
1547661497,27.494
1547661512,27.339
1547661527,27.322
1547661542,27.249
1547661557,27.111
1547661572,27.069
1547661588,27.089
1547661603,27.089
1547661618,27.089
1547661633,27.076
1547661648,27.076
1547661663,27.093
1547661678,27.093
1547661693,26.925
1547661708,26.878
1547661723,26.878
1547661738,26.881
1547661753,27.010
1547661768,26.881
1547661784,27.010
1547661799,27.064
1547661814,27.117
1547661829,27.064
1547661844,26.979
1547661859,26.943
1547661874,26.908
1547661889,26.875
1547661904,26.860
1547661919,26.860
1547661934,27.101
1547661949,27.108
1547661965,27.101
1547661980,27.079
1547661995,27.079
1547662010,27.122
1547662025,27.329
1547662040,27.342
1547662055,27.342
1547662070,27.301
1547662085,27.301
1547662100,27.301
1547662115,27.331
1547662130,27.206
1547662145,27.190
1547662161,27.190
1547662176,27.268
1547662191,27.268
1547662206,27.228
1547662221,27.204
1547662236,27.204
1547662251,27.204
1547662266,27.303
1547662281,27.303
1547662296,27.125
1547662311,27.121
1547662326,26.960
1547662342,26.960
1547662357,27.062
1547662372,27.185
1547662387,27.279
1547662402,27.258
1547662417,27.265
1547662432,27.265
1547662447,27.361
1547662462,27.393
1547662477,27.393
1547662492,27.388
1547662507,27.321
1547662522,27.321
1547662537,27.321
1547662553,27.197
1547662568,27.271
1547662583,27.271
1547662598,27.271
1547662613,27.185
1547662628,27.185
1547662643,27.275
1547662658,27.306
1547662673,27.376
1547662688,27.339
1547662703,27.424
1547662718,27.339
1547662734,27.254
1547662749,27.254
1547662764,27.324
1547662779,27.418
1547662794,27.329
1547662809,27.375
1547662824,27.375
1547662839,27.411
1547662854,27.451
1547662869,27.460
1547662884,27.460
1547662899,27.460
1547662914,27.385
1547662930,27.312
1547662945,27.312
1547662960,27.312
1547662975,27.312
1547662990,27.494
1547663005,27.494
1547663020,27.494
1547663035,27.540
1547663050,27.453
1547663065,27.343
1547663080,27.343
1547663095,27.343
1547663111,27.304
1547663126,26.987
1547663141,26.987
1547663156,26.987
1547663171,27.040
1547663186,27.050
1547663201,27.132
1547663216,27.132
1547663231,27.068
1547663246,26.946
1547663261,26.954
1547663276,26.888
1547663291,26.954
1547663307,26.996
1547663322,26.996
1547663337,26.778
1547663352,26.778
1547663367,26.782
1547663382,27.131
1547663397,27.131
1547663412,27.124
1547663427,27.106
1547663442,27.124
1547663457,27.076
1547663472,26.997
1547663488,26.997
1547663503,27.204
1547663518,27.204
1547663533,27.060
1547663548,26.940
1547663563,27.049
1547663578,27.049
1547663593,27.061
1547663608,27.067
1547663623,27.061
1547663638,27.050
1547663653,27.050
1547663668,27.050
1547663684,27.004
1547663699,27.000
1547663714,26.992
1547663729,26.910
1547663744,26.910
1547663759,26.910
1547663774,27.099
1547663789,27.099
1547663804,27.240
1547663819,27.240
1547663834,27.196
1547663849,27.028
1547663865,26.960
1547663880,26.960
1547663895,26.961
1547663910,27.010
1547663925,26.981
1547663940,27.111
1547663955,27.038
1547663970,27.038
1547663985,27.038
1547664000,27.253
1547664015,27.253
1547664030,27.215
1547664045,27.206
1547664061,27.206
1547664076,27.413
1547664091,27.413
1547664106,27.413
1547664121,27.362
1547664136,27.410
1547664151,27.410
1547664166,27.451
1547664181,27.451
1547664196,27.503
1547664211,27.503
1547664226,27.510
1547664241,27.525
1547664257,27.525
1547664272,27.439
1547664287,27.439
1547664302,27.457
1547664317,27.457
1547664332,27.457
1547664347,27.468
1547664362,27.468
1547664377,27.400
1547664392,27.369
1547664407,27.369
1547664422,27.321
1547664438,27.301
1547664453,27.321
1547664468,27.351
1547664483,27.446
1547664498,27.440
1547664513,27.440
1547664528,27.357
1547664543,27.315
1547664558,27.268
1547664573,27.315
1547664588,27.326
1547664603,27.383
1547664618,27.383
1547664634,27.501
1547664649,27.501
1547664664,27.449
1547664679,27.449
1547664694,27.449
1547664709,27.369
1547664724,27.369
1547664739,27.369
1547664754,27.425
1547664769,27.232
1547664784,27.425
1547664799,27.332
1547664815,27.332
1547664830,27.332
1547664845,27.228
1547664860,27.225
1547664875,27.225
1547664890,27.294
1547664905,27.294
1547664920,27.294
1547664935,27.325
1547664950,27.325
1547664965,27.136
1547664980,27.079
1547664995,27.079
1547665011,27.115
1547665026,27.206
1547665041,27.206
1547665056,27.206
1547665071,27.136
1547665086,27.136
1547665101,27.049
1547665116,27.049
1547665131,27.075
1547665146,27.090
1547665161,27.182
1547665176,27.246
1547665192,27.182
1547665207,27.106
1547665222,27.106
1547665237,27.040
1547665252,27.225
1547665267,27.167
1547665282,27.167
1547665297,27.167
1547665312,27.151
1547665327,27.189
1547665342,27.207
1547665357,27.207
1547665372,26.978
1547665388,26.978
1547665403,26.982
1547665418,26.999
1547665433,26.999
1547665448,26.817
1547665463,26.817
1547665478,26.878
1547665493,26.878
1547665508,26.722
1547665523,26.722
1547665538,26.671
1547665553,26.671
1547665569,26.647
1547665584,26.549
1547665599,26.549
1547665614,26.619
1547665629,26.707
1547665644,26.710
1547665659,26.710
1547665674,26.643
1547665689,26.617
1547665704,26.579
1547665719,26.579
1547665734,26.668
1547665749,26.746
1547665765,26.825
1547665780,26.969
1547665795,26.969
1547665810,26.864
1547665825,26.864
1547665840,27.007
1547665855,27.007
1547665870,27.094
1547665885,26.903
1547665900,26.903
1547665915,26.903
1547665930,26.847
1547665946,26.829
1547665961,26.829
1547665976,26.829
1547665991,26.708
1547666006,26.708
1547666021,26.699
1547666036,26.654
1547666051,26.654
1547666066,26.583
1547666081,26.725
1547666096,26.583
1547666111,26.669
1547666126,26.669
1547666141,26.669
1547666157,26.428
1547666172,26.208
1547666187,26.138
1547666202,25.921
1547666217,25.917
1547666232,25.869
1547666247,25.781
1547666262,25.781
1547666277,26.029
1547666292,26.257
1547666307,26.257
1547666322,26.165
1547666337,26.165
1547666353,26.296
1547666368,26.296
1547666383,26.261
1547666398,26.261
1547666413,26.261
1547666428,26.217
1547666443,26.217
1547666458,26.219
1547666473,26.283
1547666488,26.369
1547666503,26.382
1547666518,26.369
1547666534,26.515
1547666549,26.578
1547666564,26.594
1547666579,26.594
1547666594,26.585
1547666609,26.585
1547666624,26.594
1547666639,26.594
1547666654,26.612
1547666669,26.612
1547666684,26.619
1547666699,26.699
1547666714,26.753
1547666730,26.776
1547666745,26.776
1547666760,26.776
1547666775,26.818
1547666790,26.818
1547666805,26.818
1547666820,26.774
1547666835,26.818
1547666850,26.818
1547666865,26.818
1547666880,26.954
1547666895,26.747
1547666911,26.954
1547666926,26.785
1547666941,26.785
1547666956,26.676
1547666971,26.676
1547666986,26.832
1547667001,26.849
1547667016,26.849
1547667031,26.899
1547667046,26.899
1547667061,26.899
1547667076,26.882
1547667091,26.942
1547667107,26.933
1547667122,26.953
1547667137,26.933
1547667152,26.915
1547667167,26.828
1547667182,26.828
1547667197,26.839
1547667212,26.839
1547667227,26.812
1547667242,26.764
1547667257,26.764
1547667272,26.771
1547667288,26.771
1547667303,26.765
1547667318,26.751
1547667333,26.564
1547667348,26.564
1547667363,26.564
1547667378,26.492
1547667393,26.492
1547667408,26.400
1547667423,26.353
1547667438,26.353
1547667453,26.317
1547667468,26.321
1547667484,26.271
1547667499,26.208
1547667514,26.207
1547667529,26.207
1547667544,26.128
1547667559,26.051
1547667574,26.051
1547667589,26.183
1547667604,26.297
1547667619,26.314
1547667634,26.299
1547667649,26.299
1547667665,26.263
1547667680,26.221
1547667695,26.221
1547667710,26.221
1547667725,26.212
1547667740,26.269
1547667755,26.237
1547667770,26.272
1547667785,26.272
1547667800,26.421
1547667815,26.562
1547667830,26.665
1547667845,26.665
1547667861,26.549
1547667876,26.549
1547667891,26.549
1547667906,26.544
1547667921,26.533
1547667936,26.533
1547667951,26.585
1547667966,26.586
1547667981,26.585
1547667996,26.585
1547668011,26.585
1547668026,26.675
1547668041,26.675
1547668057,26.599
1547668072,26.599
1547668087,26.782
1547668102,26.782
1547668117,26.799
1547668132,26.719
1547668147,26.799
1547668162,26.803
1547668177,26.803
1547668192,26.729
1547668207,26.729
1547668222,26.807
1547668238,26.807
1547668253,26.939
1547668268,26.964
1547668283,27.074
1547668298,27.072
1547668313,27.072
1547668328,27.056
1547668343,27.053
1547668358,27.056
1547668373,27.062
1547668388,27.062
1547668403,26.987
1547668418,26.987
1547668434,27.061
1547668449,27.158
1547668464,27.165
1547668479,27.204
1547668494,27.204
1547668509,27.224
1547668524,27.226
1547668539,27.226
1547668554,27.226
1547668569,27.242
1547668584,27.268
1547668599,27.343
1547668615,27.343
1547668630,27.204
1547668645,27.204
1547668660,27.228
1547668675,27.228
1547668690,27.228
1547668705,27.314
1547668720,27.346
1547668735,27.314
1547668750,27.254
1547668765,27.144
1547668780,27.254
1547668795,27.179
1547668811,27.179
1547668826,26.992
1547668841,26.947
1547668856,26.947
1547668871,26.915
1547668886,26.911
1547668901,26.911
1547668916,26.985
1547668931,26.985
1547668946,26.975
1547668961,26.969
1547668976,26.885
1547668992,26.800
1547669007,26.800
1547669022,26.962
1547669037,26.962
1547669052,26.900
1547669067,26.821
1547669082,26.821
1547669097,26.821
1547669112,26.581
1547669127,26.540
1547669142,26.540
1547669157,26.661
1547669172,26.707
1547669188,27.025
1547669203,27.085
1547669218,27.301
1547669233,27.444
1547669248,27.411
1547669263,27.444
1547669278,27.411
1547669293,27.426
1547669308,27.344
1547669323,27.426
1547669338,27.450
1547669353,27.461
1547669369,27.461
1547669384,27.408
1547669399,27.408
1547669414,27.408
1547669429,27.469
1547669444,27.469
1547669459,27.469
1547669474,27.443
1547669489,27.443
1547669504,27.485
1547669519,27.485
1547669534,27.485
1547669549,27.514
1547669565,27.536
1547669580,27.703
1547669595,27.618
1547669610,27.707
1547669625,27.618
1547669640,27.644
1547669655,27.592
1547669670,27.592
1547669685,27.587
1547669700,27.587
1547669715,27.597
1547669730,27.597
1547669745,27.597
1547669761,27.682
1547669776,27.735
1547669791,27.682
1547669806,27.736
1547669821,27.674
1547669836,27.744
1547669851,27.744
1547669866,27.843
1547669881,27.897
1547669896,27.939
1547669911,27.940
1547669926,27.940
1547669941,27.868
1547669957,27.868
1547669972,27.847
1547669987,27.871
1547670002,27.871
1547670017,27.894
1547670032,27.894
1547670047,27.897
1547670062,27.897
1547670077,27.897
1547670092,27.910
1547670107,27.832
1547670122,28.001
1547670138,28.021
1547670153,28.021
1547670168,28.035
1547670183,28.067
1547670198,28.067
1547670213,28.013
1547670228,28.013
1547670243,28.082
1547670258,28.185
1547670273,28.185
1547670288,28.168
1547670303,27.939
1547670318,28.103
1547670334,28.011
1547670349,28.103
1547670364,28.115
1547670379,28.115
1547670394,28.029
1547670409,28.026
1547670424,27.918
1547670439,27.843
1547670454,27.821
1547670469,27.718
1547670484,27.711
1547670499,27.711
1547670514,27.765
1547670530,27.782
1547670545,27.914
1547670560,27.914
1547670575,27.669
1547670590,27.669
1547670605,27.669
1547670620,27.668
1547670635,27.668
1547670650,27.746
1547670665,27.751
1547670680,27.879
1547670695,27.879
1547670711,27.844
1547670726,27.844
1547670741,27.844
1547670756,28.001
1547670771,28.110
1547670786,28.179
1547670801,28.207
1547670816,28.237
1547670831,28.239
1547670846,28.239
1547670861,28.385
1547670876,28.342
1547670891,28.375
1547670907,28.375
1547670922,28.425
1547670937,28.425
1547670952,28.333
1547670967,28.333
1547670982,28.392
1547670997,28.392
1547671012,28.494
1547671027,28.354
1547671042,27.864
1547671057,27.806
1547671072,27.864
1547671088,27.965
1547671103,27.978
1547671118,27.965
1547671133,27.950
1547671148,27.932
1547671163,27.932
1547671178,27.962
1547671193,27.962
1547671208,27.983
1547671223,27.933
1547671238,27.933
1547671253,27.933
1547671268,28.010
1547671284,28.010
1547671299,28.010
1547671314,28.178
1547671329,28.293
1547671344,28.293
1547671359,28.243
1547671374,28.210
1547671389,28.160
1547671404,28.074
1547671419,28.046
1547671434,28.035
1547671449,28.035
1547671465,28.064
1547671480,28.064
1547671495,27.885
1547671510,27.885
1547671525,27.885
1547671540,27.818
1547671555,27.818
1547671570,27.850
1547671585,27.996
1547671600,27.996
1547671615,27.957
1547671630,27.951
1547671645,27.951
1547671661,27.964
1547671676,28.136
1547671691,28.161
1547671706,28.226
1547671721,28.239
1547671736,28.414
1547671751,28.414
1547671766,28.319
1547671781,28.319
1547671796,28.383
1547671811,28.383
1547671826,28.283
1547671842,28.283
1547671857,28.281
1547671872,28.393
1547671887,28.401
1547671902,28.401
1547671917,28.376
1547671932,28.225
1547671947,28.225
1547671962,28.225
1547671977,28.221
1547671992,28.258
1547672007,28.176
1547672022,28.176
1547672038,28.176
1547672053,28.131
1547672068,28.192
1547672083,28.131
1547672098,28.122
1547672113,28.122
1547672128,28.133
1547672143,28.133
1547672158,28.133
1547672173,28.154
1547672188,28.154
1547672203,28.231
1547672218,28.139
1547672234,28.132
1547672249,28.122
1547672264,28.132
1547672279,28.219
1547672294,28.503
1547672309,28.683
1547672324,28.979
1547672339,29.326
1547672354,29.440
1547672369,29.468
1547672384,29.638
1547672399,29.681
1547672415,29.754
1547672430,29.754
1547672445,29.772
1547672460,29.772
1547672475,29.701
1547672490,29.661
1547672505,29.608
1547672520,29.354
1547672535,29.243
1547672550,29.124
1547672565,28.908
1547672580,28.761
1547672595,28.751
1547672611,28.751
1547672626,28.542
1547672641,28.569
1547672656,28.569
1547672671,28.569
1547672686,28.487
1547672701,28.394
1547672716,28.371
1547672731,28.371
1547672746,28.310
1547672761,28.264
1547672776,28.264
1547672792,28.399
1547672807,28.399
1547672822,28.247
1547672837,28.247
1547672852,28.350
1547672867,28.460
1547672882,28.394
1547672897,28.394
1547672912,28.231
1547672927,28.231
1547672942,28.294
1547672957,28.294
1547672972,28.289
1547672988,28.289
1547673003,28.289
1547673018,28.349
1547673033,28.240
1547673048,28.349
1547673063,28.371
1547673078,28.442
1547673093,28.442
1547673108,28.525
1547673123,28.525
1547673138,28.525
1547673153,28.524
1547673169,28.435
1547673184,28.524
1547673199,28.647
1547673214,28.647
1547673229,28.674
1547673244,28.647
1547673259,28.647
1547673274,28.647
1547673289,28.760
1547673304,28.765
1547673319,28.875
1547673334,28.875
1547673349,28.750
1547673364,28.750
1547673380,28.824
1547673395,28.842
1547673410,28.854
1547673425,28.854
1547673440,28.940
1547673455,28.758
1547673470,28.808
1547673485,28.758
1547673500,28.808
1547673515,28.840
1547673530,28.840
1547673545,28.839
1547673561,28.761
1547673576,28.761
1547673591,28.796
1547673606,28.811
1547673621,28.799
1547673636,28.844
1547673651,28.844
1547673666,28.844
1547673681,28.672
1547673696,28.672
1547673711,28.635
1547673726,28.747
1547673741,28.693
1547673757,28.693
1547673772,28.597
1547673787,28.551
1547673802,28.462
1547673817,28.319
1547673832,28.279
1547673847,28.279
1547673862,28.154
1547673877,28.515
1547673892,28.471
1547673907,28.471
1547673922,28.471
1547673938,28.381
1547673953,28.469
1547673968,28.469
1547673983,28.542
1547673998,28.572
1547674013,28.643
1547674028,28.679
1547674043,28.679
1547674058,28.771
1547674073,28.656
1547674088,28.656
