Date/Time UTC, Dalmore 01,Dalmore 02
2016-08-01 07:34,0.64831,0.95397
2016-08-01 07:35,#N/A,0.95658
2016-08-01 07:36,0.64919,0.94116
2016-08-01 07:37,0.65859,0.95184
2016-08-01 07:38,0.67562,0.94686
2016-08-01 07:39,0.68091,0.97651
2016-08-01 07:40,0.66696,0.95219
2016-08-01 07:41,0.68737,0.93974
2016-08-01 07:42,#N/A,0.95777
2016-08-01 07:43,0.70073,0.94709
2016-08-01 07:44,0.69971,0.95279
2016-08-01 07:45,0.69435,0.95694
2016-08-01 07:46,0.71050,0.95042
2016-08-01 07:47,0.70338,0.93357
2016-08-01 07:48,#N/A,0.97117
2016-08-01 07:49,0.70587,0.98695
2016-08-01 07:50,0.71711,0.95694
2016-08-01 07:51,0.71674,0.95255
2016-08-01 07:52,0.71894,#N/A
2016-08-01 07:53,0.70925,0.95065
2016-08-01 07:54,0.75286,0.98422
2016-08-01 07:55,#N/A,0.95635
2016-08-01 07:56,0.75477,0.98897
2016-08-01 07:57,0.76446,0.97438
2016-08-01 07:58,0.75125,0.96845
2016-08-01 07:59,0.74097,0.95279
2016-08-01 08:00,0.74816,0.96251
2016-08-01 08:01,#N/A,0.97628
2016-08-01 08:02,0.75932,0.97272
2016-08-01 08:03,0.76520,0.96584
2016-08-01 08:04,0.76608,0.96050
