Date/time UTC, Differences
2017-10-22 03:01:48.08,-0.002435733333
2017-10-22 03:01:49.98,-0.002482222223
2017-10-22 03:01:51.88,-0.002449244445
2017-10-22 03:01:53.77,-0.002551955555
2017-10-22 03:01:55.68,-0.002695066667
2017-10-22 03:01:57.57,-0.002819955555
2017-10-22 03:01:59.47,-0.00290551111
2017-10-22 03:02:01.37,-0.00291191111
2017-10-22 03:02:03.27,-0.002983333333
2017-10-22 03:02:05.17,-0.003122044444
2017-10-22 03:02:07.06,-0.003127466666
2017-10-22 03:02:08.96,-0.003125511111
2017-10-22 03:02:10.86,-0.002970844444
2017-10-22 03:02:12.76,-0.003067688889
2017-10-22 03:02:14.66,-0.003068444444
2017-10-22 03:02:16.56,-0.003089111111
2017-10-22 03:02:18.46,-0.003062888889
2017-10-22 03:02:20.36,-0.003116577778
2017-10-22 03:02:22.25,-0.003200266667
2017-10-22 03:02:24.15,-0.003252177777
2017-10-22 03:02:26.05,-0.003348133333
2017-10-22 03:02:27.95,-0.003363422223
2017-10-22 03:02:29.85,-0.003470177777
2017-10-22 03:02:31.75,-0.003549333333
2017-10-22 03:02:33.65,-0.003823822223
2017-10-22 03:02:35.55,-0.003958133334
2017-10-22 03:02:37.44,-0.004068311111
2017-10-22 03:02:39.34,-0.004125911111
2017-10-22 03:02:41.24,-0.004133555556
2017-10-22 03:02:43.14,-0.004421288891
2017-10-22 03:02:45.04,-0.004690533336
2017-10-22 03:02:46.94,-0.004751600003
2017-10-22 03:02:48.84,-0.004904133336
2017-10-22 03:02:50.73,-0.004875333336
2017-10-22 03:02:52.63,-0.004842577781
2017-10-22 03:02:54.53,-0.004827200003
2017-10-22 03:02:56.43,-0.00498746667
2017-10-22 03:02:58.33,-0.005195733337
2017-10-22 03:03:00.23,-0.005404666669
2017-10-22 03:03:02.12,-0.005572088891
2017-10-22 03:03:04.02,-0.005559466669
2017-10-22 03:03:05.92,-0.005651911113
2017-10-22 03:03:07.82,-0.005806488891
2017-10-22 03:03:09.72,-0.006121866669
2017-10-22 03:03:11.62,-0.006154133336
2017-10-22 03:03:13.52,-0.006259822225
2017-10-22 03:03:15.41,-0.00638497778
2017-10-22 03:03:17.31,-0.006470888891
2017-10-22 03:03:19.21,-0.006356800002
2017-10-22 03:03:21.11,-0.006227244447
2017-10-22 03:03:23.01,-0.00625457778
2017-10-22 03:03:24.91,-0.006270800002
2017-10-22 03:03:26.81,-0.006128488891
2017-10-22 03:03:28.71,-0.006031288891
2017-10-22 03:03:30.60,-0.006167333335
2017-10-22 03:03:32.50,-0.006292444447
2017-10-22 03:03:34.40,-0.006296000002
2017-10-22 03:03:36.30,-0.006241688891
2017-10-22 03:03:38.20,-0.006278400001
2017-10-22 03:03:40.10,-0.006237777779
2017-10-22 03:03:42.00,-0.006302666668
2017-10-22 03:03:43.90,-0.006290133334
2017-10-22 03:03:45.79,-0.006325066667
2017-10-22 03:03:47.69,-0.006299688889
2017-10-22 03:03:49.59,-0.006343022223
2017-10-22 03:03:51.49,-0.006167377778
2017-10-22 03:03:53.39,-0.0062084000
2017-10-22 03:03:55.28,-0.006115377778
2017-10-22 03:03:57.19,-0.006338577778
2017-10-22 03:03:59.08,-0.006445777777
2017-10-22 03:04:00.98,-0.006386488889
2017-10-22 03:04:02.88,-0.006472666667
2017-10-22 03:04:04.78,-0.006324755555
2017-10-22 03:04:06.68,-0.006124222222
2017-10-22 03:04:08.58,-0.006035822221
2017-10-22 03:04:10.47,-0.006016933332
2017-10-22 03:04:12.37,-0.005891555554
2017-10-22 03:04:14.27,-0.005736311109
2017-10-22 03:04:16.17,-0.005783777776
2017-10-22 03:04:18.07,-0.005783777776
2017-10-22 03:04:19.97,-0.005800488887
2017-10-22 03:04:21.87,-0.005782399999
2017-10-22 03:04:23.76,-0.005713199999
2017-10-22 03:04:25.66,-0.005666399999
2017-10-22 03:04:27.56,-0.00560471111
2017-10-22 03:04:29.46,-0.005441199999
2017-10-22 03:04:31.36,-0.00552271111
2017-10-22 03:04:33.26,-0.00549871111
2017-10-22 03:04:35.16,-0.00538791111
2017-10-22 03:04:37.06,-0.005183733332
2017-10-22 03:04:38.95,-0.005182977776
2017-10-22 03:04:40.85,-0.005227333332
2017-10-22 03:04:42.75,-0.005317866665
2017-10-22 03:04:44.65,-0.005504488887
2017-10-22 03:04:46.55,-0.005434488887
2017-10-22 03:04:48.45,-0.005486888887
2017-10-22 03:04:50.35,-0.005519688888
2017-10-22 03:04:52.25,-0.005350399999
2017-10-22 03:04:54.14,-0.005287466665
2017-10-22 03:04:56.04,-0.005272844443
2017-10-22 03:04:57.94,-0.005290933333
2017-10-22 03:04:59.84,-0.005251733333
2017-10-22 03:05:01.74,-0.005164799999
2017-10-22 03:05:03.63,-0.005085155555
2017-10-22 03:05:05.53,-0.005023333333
2017-10-22 03:05:07.43,-0.004903644444
2017-10-22 03:05:09.33,-0.005059111111
2017-10-22 03:05:11.23,-0.005135244443
2017-10-22 03:05:13.13,-0.005207599999
2017-10-22 03:05:15.03,-0.00520551111
2017-10-22 03:05:16.93,-0.005316399999
2017-10-22 03:05:18.82,-0.005136888887
2017-10-22 03:05:20.72,-0.005065733331
2017-10-22 03:05:22.62,-0.004893999998
2017-10-22 03:05:24.52,-0.004847377776
2017-10-22 03:05:26.42,-0.005004888887
2017-10-22 03:05:28.32,-0.004953288887
2017-10-22 03:05:30.22,-0.004855644443
2017-10-22 03:05:32.11,-0.004879822221
2017-10-22 03:05:34.01,-0.004922933332
2017-10-22 03:05:35.91,-0.004898888888
2017-10-22 03:05:37.81,-0.004941644443
2017-10-22 03:05:39.71,-0.004992311109
2017-10-22 03:05:41.61,-0.004922577777
2017-10-22 03:05:43.51,-0.004933333332
2017-10-22 03:05:45.41,-0.00484111111
2017-10-22 03:05:47.30,-0.004776088888
2017-10-22 03:05:49.20,-0.004582266666
2017-10-22 03:05:51.10,-0.004324844443
2017-10-22 03:05:53.00,-0.00442071111
2017-10-22 03:05:54.90,-0.004626622221
2017-10-22 03:05:56.80,-0.004832666666
2017-10-22 03:05:58.69,-0.004861644443
2017-10-22 03:06:00.60,-0.004992888888
2017-10-22 03:06:02.49,-0.005063244443
2017-10-22 03:06:04.39,-0.005112266665
2017-10-22 03:06:06.29,-0.005105244443
2017-10-22 03:06:08.19,-0.005099199998
2017-10-22 03:06:10.09,-0.00511622222
2017-10-22 03:06:11.98,-0.005034977776
2017-10-22 03:06:13.88,-0.005035688887
2017-10-22 03:06:15.78,-0.005007466665
2017-10-22 03:06:17.68,-0.004828088887
2017-10-22 03:06:19.58,-0.004882488888
2017-10-22 03:06:21.48,-0.004834088888
2017-10-22 03:06:23.38,-0.004716133333
2017-10-22 03:06:25.28,-0.00461311111
2017-10-22 03:06:27.17,-0.004573822221
2017-10-22 03:06:29.07,-0.00460511111
2017-10-22 03:06:30.97,-0.004516399999
2017-10-22 03:06:32.87,-0.004541866666
2017-10-22 03:06:34.77,-0.004409288888
2017-10-22 03:06:36.67,-0.004523688888
2017-10-22 03:06:38.57,-0.004483644443
2017-10-22 03:06:40.46,-0.004349555554
2017-10-22 03:06:42.36,-0.004160799999
2017-10-22 03:06:44.26,-0.004124844443
2017-10-22 03:06:46.16,-0.004063066665
2017-10-22 03:06:48.06,-0.004108444443
2017-10-22 03:06:49.96,-0.004033111109
2017-10-22 03:06:51.86,-0.00404031111
2017-10-22 03:06:53.76,-0.004094266665
2017-10-22 03:06:55.65,-0.004189155554
2017-10-22 03:06:57.55,-0.004129333332
2017-10-22 03:06:59.45,-0.004270133332
2017-10-22 03:07:01.35,-0.004404444443
2017-10-22 03:07:03.25,-0.004553822221
2017-10-22 03:07:05.15,-0.004572088888
2017-10-22 03:07:07.04,-0.004543599999
2017-10-22 03:07:08.95,-0.004467777776
2017-10-22 03:07:10.84,-0.004398888887
2017-10-22 03:07:12.74,-0.004341777775
2017-10-22 03:07:14.64,-0.004311511109
2017-10-22 03:07:16.54,-0.004256755553
2017-10-22 03:07:18.44,-0.004110355553
2017-10-22 03:07:20.33,-0.004118755553
2017-10-22 03:07:22.23,-0.004228799997
2017-10-22 03:07:24.13,-0.004328622219
2017-10-22 03:07:26.03,-0.004498844441
2017-10-22 03:07:27.93,-0.004437555553
2017-10-22 03:07:29.83,-0.004332844441
2017-10-22 03:07:31.73,-0.004244177775
2017-10-22 03:07:33.63,-0.004172711108
2017-10-22 03:07:35.52,-0.004258977775
2017-10-22 03:07:37.42,-0.004381555553
2017-10-22 03:07:39.32,-0.004451777775
2017-10-22 03:07:41.22,-0.004378666664
2017-10-22 03:07:43.12,-0.004240399997
2017-10-22 03:07:45.02,-0.004119599998
2017-10-22 03:07:46.92,-0.003992266666
2017-10-22 03:07:48.81,-0.00396911111
2017-10-22 03:07:50.71,-0.003811155553
2017-10-22 03:07:52.61,-0.003671333331
2017-10-22 03:07:54.51,-0.003492533332
2017-10-22 03:07:56.41,-0.003539955554
2017-10-22 03:07:58.31,-0.003540088887
2017-10-22 03:08:00.20,-0.003502044442
2017-10-22 03:08:02.11,-0.003494533331
2017-10-22 03:08:04.00,-0.003595644443
2017-10-22 03:08:05.90,-0.003805199997
2017-10-22 03:08:07.80,-0.003864222221
2017-10-22 03:08:09.70,-0.003892622221
2017-10-22 03:08:11.60,-0.004099733331
2017-10-22 03:08:13.50,-0.004315288887
2017-10-22 03:08:15.39,-0.004302533331
2017-10-22 03:08:17.29,-0.004260222219
2017-10-22 03:08:19.19,-0.00439053333
2017-10-22 03:08:21.09,-0.004531244443
2017-10-22 03:08:22.99,-0.004740444442
2017-10-22 03:08:24.89,-0.004777244441
2017-10-22 03:08:26.79,-0.004804399997
2017-10-22 03:08:28.68,-0.004860844441
2017-10-22 03:08:30.58,-0.004925777774
2017-10-22 03:08:32.48,-0.005014622219
2017-10-22 03:08:34.38,-0.005086844441
2017-10-22 03:08:36.28,-0.005209511107
2017-10-22 03:08:38.18,-0.005212311107
2017-10-22 03:08:40.08,-0.005365777774
2017-10-22 03:08:41.98,-0.005261377773
2017-10-22 03:08:43.87,-0.005248266663
2017-10-22 03:08:45.77,-0.005443511107
2017-10-22 03:08:47.67,-0.005376844441
2017-10-22 03:08:49.57,-0.005543599997
2017-10-22 03:08:51.47,-0.005704222219
2017-10-22 03:08:53.36,-0.005905866663
2017-10-22 03:08:55.27,-0.005951244441
2017-10-22 03:08:57.16,-0.00601813333
2017-10-22 03:08:59.06,-0.006195688885
2017-10-22 03:09:00.96,-0.006211644441
